Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
0.0,0.0,23.08,0.0,5.02,0.0,1.0,4.0,0.0
1.0,0.0,30.0,1.0,3.02,9.0,0.17,3.0,3.0
0.0,1.0,69.0,1.18,8.09,0.0,0.17,2.0,2.0
0.0,0.0,42.0,1.0,6.0,0.0,0.0,1.0,3.0
0.0,0.0,49.0,1.0,4.0,9.0,0.0,1.0,3.0
1.0,1.0,80.01,1.0,3.0,1.0,2.0,4.0,2.0
0.0,1.0,32.0,1.02,4.0,10.0,2.0,5.1,1.0
1.0,0.0,18.0,1.06,5.19,8.02,0.0,5.0,0.0
0.15677,1.0,35.02,0.0,8.0,1.01,2.0,3.0,1.0
1.0,1.15,81.0,1.0,0.0,0.0,1.0,2.0,2.0
1.0,1.0,43.0,1.04,6.0,0.13,0.14,1.0,3.0
0.0,0.0,51.0,0.0,0.0,1.0,2.0,1.0,0.0
0.0,1.0,32.0,0.0,0.0,7.0,0.0,4.11,0.0
0.0,1.0,38.0,1.15,0.0,0.16,2.05,1.03,1.0
0.0,1.0,29.0,0.0,3.0,4.0,1.0,2.0,3.0
1.0,1.0,48.1,1.0,6.0,8.0,0.0,2.0,2.0
1.06194,1.0,38.0,1.0,0.0,2.0,0.0,2.0,0.0
0.0,0.01,26.0,1.0,1.0,6.0,0.0,2.0,0.0
1.0,0.19,28.0,0.08,2.0,1.0,0.0,1.16,0.0
0.0,0.0,36.0,1.0,1.0,0.07,2.0,2.0,3.0
0.0,0.14,26.0,1.03,8.11,1.0,2.0,3.0,1.0
0.0,1.0,47.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,31.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,1.0,53.18,0.0,1.0,5.16,0.0,1.0,3.0
0.0,0.0,40.04,0.0,4.13,7.09,0.09,1.0,0.0
0.0,1.07,46.0,1.12,3.0,1.0,0.0,1.0,2.0
0.0,0.08,75.0,0.07,0.0,14.0,0.0,1.0,0.0
0.1429,1.0,69.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,72.0,1.0,3.0,1.0,2.0,4.0,2.0
0.1315,1.06,31.0,1.09,3.0,1.16,2.11,1.0,2.0
0.18173,0.09,41.0,1.0,3.0,4.0,2.0,3.0,1.0
1.19336,0.05,37.0,0.0,3.0,14.0,0.0,6.0,3.0
0.0,0.0,33.0,1.0,0.0,9.0,0.0,8.0,0.0
0.0,1.0,58.14,1.0,6.0,3.0,1.08,1.0,1.0
1.0,1.0,21.0,1.0,3.0,1.0,1.0,6.0,2.0
0.0,0.0,32.0,0.0,7.0,1.0,0.0,3.0,0.0
0.0,1.0,42.0,1.0,6.0,1.0,0.0,5.0,1.0
1.0,0.0,27.0,1.0,3.0,1.0,0.0,3.0,2.0
0.0,1.11,29.0,1.0,6.0,9.03,0.18,4.01,0.0
0.01589,1.0,36.0,0.0,3.0,1.0,0.0,2.0,1.0
1.0,1.0,76.0,1.13,2.0,1.0,0.0,2.12,3.0
1.0,1.17,47.0,0.0,6.11,0.05,0.0,1.0,3.0
1.0,1.14,31.0,1.0,3.0,8.05,1.0,6.0,1.0
1.0,1.05,50.1,0.0,3.0,4.0,2.0,2.18,2.0
0.0,0.0,46.1,0.0,8.0,4.0,2.16,2.0,2.0
0.0,0.03,56.0,0.0,0.0,9.0,0.09,1.15,0.0
0.02221,0.0,32.0,1.0,2.0,12.0,0.0,4.0,0.0
0.0,1.0,29.0,1.14,2.0,0.0,2.0,3.0,3.0
0.0,0.0,36.0,0.0,6.18,0.0,0.0,1.0,3.0
1.0,1.0,25.12,0.18,0.0,0.0,0.0,5.0,0.0
1.0,1.0,53.0,0.07,7.0,1.0,2.0,3.0,1.0
1.0,1.0,26.0,1.0,4.15,1.0,1.0,3.0,3.0
0.0,1.0,53.0,1.0,3.0,1.0,2.0,3.0,1.0
0.04355,0.0,19.0,0.01,0.0,0.0,0.0,2.19,0.0
1.0,1.0,50.0,1.0,4.0,1.0,2.0,4.0,2.0
1.0,1.0,81.0,1.1,8.0,3.0,0.0,2.0,0.0
1.0,0.18,45.17,1.0,3.0,1.0,2.0,2.02,2.0
0.0,1.0,43.0,0.0,3.0,0.0,0.0,1.1,1.0
1.0,1.0,28.0,1.09,6.02,2.0,2.0,2.0,2.0
0.0,1.0,43.0,0.0,3.0,12.1,2.0,1.0,1.0
1.0,1.02,18.0,0.0,8.0,1.0,0.0,3.0,0.0
0.0,0.0,32.17,1.0,0.0,0.0,0.0,3.09,0.0
1.0,1.0,38.0,1.18,3.06,3.01,0.0,2.17,1.0
1.0,1.0,37.0,1.02,6.0,0.0,0.0,4.0,1.0
1.0,1.0,22.0,1.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,52.0,1.15,4.0,8.14,0.0,2.0,1.0
0.0,1.0,39.06,0.11,2.0,6.0,2.0,1.0,3.0
1.0,0.0,62.0,0.14,3.0,1.0,0.0,2.0,3.0
0.0,1.0,35.0,1.0,3.0,0.0,0.0,4.0,1.0
1.0,0.0,65.0,1.0,3.0,0.0,0.0,2.0,1.0
0.0,0.0,72.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.04,47.0,1.0,3.07,1.0,2.0,3.07,2.0
0.0,0.0,50.0,0.0,3.0,3.0,2.0,2.1,2.0
0.0,1.06,48.0,0.0,4.0,1.0,0.2,1.0,1.0
1.0,1.0,47.07,1.1,6.0,0.18,0.0,3.0,1.0
1.10433,0.0,31.0,0.0,1.0,1.14,0.0,2.0,3.0
1.0,0.0,35.0,1.0,3.0,0.0,1.0,4.0,2.0
0.0,1.0,57.0,1.0,0.0,1.0,0.0,1.15,1.0
0.0,0.0,77.0,1.0,3.0,1.0,0.0,1.0,1.0
0.0,1.0,53.0,1.0,3.0,0.0,1.09,2.0,1.0
0.0,1.0,78.0,1.0,3.13,1.0,0.04,2.0,2.0
1.0,1.0,33.16,1.0,3.08,9.0,2.19,2.0,1.0
1.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,35.0,1.0,3.0,14.0,0.0,2.0,3.0
1.0,1.0,53.0,1.0,3.0,0.0,1.0,6.0,2.0
0.0,0.0,33.0,0.19,3.0,0.0,0.0,5.0,0.0
0.02952,1.02,31.0,1.0,8.0,1.0,0.0,2.0,3.0
1.0,0.0,43.0,1.0,3.0,0.0,0.12,5.0,2.0
0.0,1.0,43.0,0.0,1.0,0.0,2.0,2.0,1.0
0.0,1.0,40.0,1.0,3.16,6.0,1.0,5.0,1.0
0.0,1.0,51.05,1.0,3.0,0.17,0.0,1.0,1.0
0.13681,1.0,23.0,1.0,3.0,1.0,2.0,4.0,2.0
0.0,1.0,38.0,1.0,4.0,13.0,0.0,3.0,2.0
0.03401,0.0,23.0,0.0,4.0,1.0,0.0,1.0,0.0
0.0,0.19,51.03,1.2,8.0,0.0,2.0,4.0,2.0
0.0,1.0,72.06,1.0,8.0,9.0,2.05,2.0,3.0
1.0,1.0,23.0,0.0,0.0,1.0,0.17,2.0,0.0
1.0,0.0,42.0,1.0,0.01,9.0,0.0,4.02,0.0
0.0,1.0,43.0,1.0,8.0,2.0,2.0,4.0,3.0
0.0,1.0,39.0,1.0,8.0,4.0,0.0,2.0,1.0
0.0,1.0,33.0,0.0,6.0,9.0,0.06,4.0,3.0
0.0,0.0,41.0,1.15,1.0,1.0,2.0,4.04,3.0
1.0,1.08,73.0,0.0,0.01,0.0,0.0,2.13,1.0
1.0,1.0,41.0,1.0,6.0,5.0,0.0,3.0,3.0
0.0,0.0,26.0,0.0,6.16,0.0,0.0,3.0,0.0
1.0,0.0,50.0,1.0,0.06,0.0,2.0,3.0,2.0
0.0,1.0,38.0,1.05,3.0,1.0,0.0,3.0,1.0
0.0,0.0,39.0,1.0,3.0,0.0,0.0,2.0,3.0
0.03111,0.0,49.0,0.0,0.0,0.0,0.0,2.17,0.0
1.0,1.0,82.0,1.0,3.0,0.1,2.0,2.0,2.0
1.0,1.0,46.0,1.0,3.0,0.1,2.0,2.0,2.0
1.0,1.0,18.0,1.0,3.0,0.0,2.18,2.16,2.0
0.0,0.0,66.0,1.0,7.0,0.0,1.05,2.0,2.0
0.16327,1.0,70.0,1.0,3.0,0.06,0.0,2.0,1.0
0.19453,1.19,20.0,0.0,7.0,3.0,0.02,3.0,0.0
1.0,1.0,69.0,1.0,2.0,1.0,1.0,2.0,1.0
0.05754,1.0,19.0,1.0,6.0,1.15,0.0,2.11,1.0
0.0,0.0,62.0,1.0,1.0,1.0,0.0,4.0,1.0
0.0,1.0,56.0,1.02,3.13,1.0,0.0,5.0,2.0
0.0,1.0,26.0,0.0,1.0,8.0,0.0,3.0,0.0
1.0,1.0,68.0,0.16,3.0,4.0,0.0,5.0,2.0
0.19703,1.0,69.09,0.0,7.0,1.0,0.0,4.0,3.0
1.0,0.0,31.0,1.0,3.0,0.0,2.0,2.19,3.0
0.13448,1.02,40.0,1.0,4.0,3.0,0.12,2.0,3.0
0.0,1.06,63.0,1.0,3.0,4.0,0.0,5.0,2.0
0.0,1.0,42.0,1.0,0.14,2.0,0.0,2.0,1.0
0.0,1.0,78.04,1.0,0.0,9.0,2.0,1.0,1.0
1.08625,1.0,35.14,1.0,8.0,0.0,0.0,2.15,3.0
0.0,1.0,31.01,1.01,6.0,0.14,0.0,3.14,3.0
0.0,0.0,41.0,1.0,3.0,4.0,0.0,1.0,3.0
0.0,0.0,35.14,0.0,3.0,0.0,0.0,2.0,3.0
0.0,1.1,35.0,0.0,8.0,0.0,2.05,5.0,1.0
0.0,1.13,51.11,1.0,6.0,1.0,0.0,1.0,3.0
0.0,0.0,26.0,0.0,4.0,5.0,0.0,2.0,0.0
0.0,1.0,38.09,0.0,0.0,1.02,0.0,1.0,0.0
1.04788,1.0,51.0,0.11,0.17,1.17,0.0,1.0,0.0
1.0,1.0,38.0,1.0,6.11,4.19,0.1,3.0,2.0
1.0,1.0,50.0,1.0,8.0,0.0,2.0,2.16,2.0
0.0,1.0,48.0,1.0,0.0,0.0,0.0,2.0,2.0
1.00316,1.01,61.0,1.0,1.0,11.07,0.0,2.0,1.0
0.15685,1.12,66.0,0.15,3.0,0.0,0.14,3.0,1.0
0.0,1.0,66.0,1.0,4.08,8.0,2.0,4.0,1.0
0.0,0.0,40.06,1.0,3.11,1.0,0.0,2.0,3.0
0.0,0.0,62.0,1.0,7.0,7.18,0.0,1.0,3.0
0.0,1.12,52.0,1.19,1.0,12.0,0.0,3.05,3.0
1.07378,0.0,23.0,1.0,0.0,1.07,0.0,1.0,0.0
1.0,1.0,55.0,1.0,4.14,1.0,2.0,5.0,3.0
0.0,0.0,50.11,1.0,0.0,9.0,0.06,2.0,0.0
1.0,0.0,46.0,0.0,2.0,1.0,0.0,3.0,3.0
0.13967,1.0,65.09,0.02,0.0,1.0,2.0,2.0,1.0
1.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0,3.0
0.0,0.0,22.0,0.03,2.0,0.0,0.0,4.0,0.0
0.0,0.0,39.01,0.06,3.0,1.06,0.0,3.0,3.0
1.0,0.17,87.05,1.0,3.0,3.0,1.0,2.0,2.0
0.0,0.0,48.0,1.0,4.0,0.12,2.0,2.0,1.0
0.0,0.18,43.0,1.0,6.0,8.08,0.0,1.0,3.0
0.0,1.11,26.0,1.0,1.0,0.0,1.0,9.0,0.0
0.0,1.0,40.0,1.0,3.0,1.0,2.16,2.0,2.0
0.0,1.0,31.15,1.0,3.0,0.0,2.0,2.0,1.0
1.0,1.0,40.06,1.0,3.0,3.09,1.0,4.0,1.0
1.0,1.0,29.0,1.01,6.0,6.0,0.0,2.05,3.0
0.0,0.0,49.01,0.0,3.0,0.0,2.0,3.0,3.0
1.0,0.0,76.0,1.0,4.03,8.0,0.0,4.0,2.0
1.0,0.17,32.0,1.0,6.0,1.17,0.0,6.07,0.0
1.16919,1.0,41.0,1.0,3.0,1.01,1.0,4.08,2.0
0.0,0.0,37.14,1.0,3.04,1.07,1.0,4.08,2.0
1.0,1.0,42.0,1.0,3.0,8.0,2.0,2.0,2.0
1.0,0.0,30.0,1.0,4.0,6.0,0.0,1.0,3.0
0.0,1.0,42.0,0.0,3.0,0.04,0.0,1.0,0.0
1.01691,0.0,51.0,0.0,0.1,1.14,0.12,5.0,0.0
0.14483,1.0,65.0,1.0,8.02,1.0,0.0,3.0,3.0
0.17626,1.0,51.0,0.0,2.16,2.13,0.0,4.0,1.0
1.0,1.0,32.09,0.0,0.0,8.0,0.0,1.0,0.0
1.0,1.0,37.0,0.0,0.0,1.0,2.0,4.0,2.0
0.0,1.0,20.15,1.0,0.11,5.0,0.0,4.0,0.0
0.0,0.18,43.0,1.0,1.0,6.0,2.0,1.0,3.0
0.0,1.0,43.0,1.0,2.0,8.0,0.0,1.0,3.0
0.0,1.0,76.0,1.0,6.0,0.0,0.2,2.0,1.0
1.0,1.0,22.11,0.0,6.0,9.0,0.0,6.0,0.0
1.06136,1.0,33.0,1.0,6.0,3.0,0.0,4.0,1.0
1.0,0.06,32.0,1.0,0.0,8.0,0.0,2.1,0.0
0.0,0.0,26.0,0.0,4.0,6.0,0.0,1.0,0.0
0.0,1.0,27.0,1.0,3.0,0.17,0.0,2.0,2.0
0.0,0.0,81.0,1.0,3.04,6.07,0.0,2.0,3.0
0.0,0.0,62.0,1.19,5.0,7.0,1.0,1.0,2.0
0.12832,0.0,26.0,1.08,6.0,9.0,0.0,5.0,3.0
0.0,0.0,40.0,0.0,1.0,9.0,2.17,3.02,3.0
0.0,1.0,48.0,1.0,1.0,0.0,2.0,1.0,1.0
0.0,1.0,33.0,1.0,0.0,1.0,2.0,3.0,2.0
0.0,1.12,38.0,1.0,2.0,0.01,0.0,1.0,3.0
0.0,1.2,41.0,0.0,6.0,1.0,1.0,2.0,2.0
1.0,1.12,30.0,0.0,3.09,0.0,0.0,4.0,1.0
0.0,1.0,68.0,1.0,1.0,1.0,0.0,2.0,3.0
1.0,1.0,47.0,1.0,3.0,1.0,1.0,3.0,2.0
1.0,1.0,81.0,0.18,3.0,0.0,1.0,2.0,1.0
0.08404,0.0,57.0,0.0,3.0,0.0,2.2,2.0,2.0
0.0,1.0,40.0,1.0,3.0,0.0,2.04,2.0,1.0
1.05369,1.0,79.0,1.0,6.0,0.0,0.0,5.0,0.0
1.0912,1.0,46.0,1.0,3.0,7.04,0.0,3.0,2.0
0.0,1.0,29.0,1.02,0.15,9.0,2.0,1.0,3.0
1.0,1.0,49.0,1.0,3.0,1.1,1.0,3.0,1.0
0.0,1.0,37.0,0.0,1.0,11.0,1.0,2.0,3.0
0.0,0.0,55.0,0.0,3.16,0.03,1.0,4.0,2.0
0.0,0.16,42.0,1.0,3.0,0.0,2.0,3.0,2.0
1.0,1.15,37.0,1.19,3.0,0.0,0.0,2.19,3.0
0.0,1.0,36.0,1.0,1.0,4.0,0.0,3.0,1.0
0.0,1.0,52.0,1.0,3.0,1.0,1.0,5.0,2.0
0.0,0.0,33.0,1.0,0.07,0.0,1.0,1.0,0.0
0.0,0.11,30.0,0.0,0.0,1.0,0.0,1.0,3.0
1.16443,1.03,42.0,0.0,3.0,0.0,1.0,2.16,1.0
1.05984,0.11,29.0,1.0,0.0,9.0,0.1,3.15,0.0
0.0,1.0,41.0,1.0,2.0,7.0,2.0,1.02,1.0
1.0,0.02,22.12,0.07,6.17,13.0,0.17,3.0,0.0
1.0,1.0,47.0,0.0,3.0,0.16,0.0,2.0,2.0
0.0,1.0,30.0,1.0,3.0,1.15,0.0,6.0,3.0
0.0,1.19,59.0,1.0,3.0,1.0,2.14,2.0,2.0
1.17211,0.0,38.0,1.0,6.14,4.0,2.16,1.0,1.0
1.0,0.0,63.0,1.0,3.0,2.0,2.0,2.12,1.0
0.0,1.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,30.0,0.0,0.0,9.19,2.0,4.1,0.0
1.07492,1.07,26.0,0.0,5.0,0.0,2.0,2.0,3.0
1.19478,1.0,40.15,1.06,0.03,0.0,0.12,3.0,3.0
0.0,1.0,38.0,1.16,3.0,7.0,0.0,3.01,3.0
0.0,1.0,59.0,1.0,8.0,0.0,1.0,3.01,2.0
0.0,1.0,89.0,1.0,0.0,4.0,0.0,1.0,2.0
1.0,0.19,26.0,1.0,1.0,1.0,0.15,8.0,0.0
0.18535,1.17,43.08,1.0,3.05,1.0,0.0,1.0,1.0
0.0,1.0,36.0,0.0,1.16,0.07,0.0,2.0,3.0
1.0,1.0,49.0,1.0,3.0,2.0,1.0,2.0,2.0
0.13731,1.0,26.0,1.0,3.14,1.0,0.13,1.0,1.0
1.0,1.0,45.0,1.0,3.0,8.0,2.0,3.0,2.0
0.12664,1.12,30.0,1.0,3.06,8.0,0.0,5.0,2.0
1.0,0.0,20.03,0.0,3.0,1.0,0.0,3.0,3.0
0.0,1.0,55.12,1.18,6.0,0.0,0.0,9.15,3.0
0.0,1.0,25.0,1.0,3.0,7.0,1.03,2.0,3.0
0.13598,0.19,51.0,0.0,1.15,1.0,0.0,2.02,3.0
1.0,1.0,71.0,1.0,8.0,1.0,1.0,3.03,1.0
0.0,1.0,69.0,1.0,3.15,1.0,0.0,2.13,1.0
0.0,1.0,45.0,1.0,3.01,0.12,0.19,4.0,2.0
0.0,1.0,37.06,0.0,3.0,0.0,2.0,3.0,2.0
0.16461,0.0,23.0,0.0,1.0,4.0,0.0,5.0,0.0
0.0,1.0,85.0,0.0,2.0,1.0,0.0,2.0,3.0
1.0,1.0,40.0,1.0,1.0,0.09,0.0,1.0,3.0
1.0,1.0,43.0,1.0,3.0,0.0,0.0,2.0,1.0
0.0,1.05,39.0,0.12,8.0,1.0,0.09,1.0,3.0
1.0,1.05,36.0,1.0,3.0,1.17,0.0,3.0,1.0
0.0,0.03,22.18,1.0,0.0,5.0,1.0,3.17,0.0
1.0,0.0,52.0,1.0,8.0,0.0,0.0,2.08,3.0
0.0,1.0,40.0,1.0,1.0,1.17,0.0,2.0,3.0
0.0,1.0,36.0,0.0,3.0,0.0,0.0,3.0,3.0
1.0,1.16,43.2,1.0,3.0,9.07,0.0,2.0,1.0
0.0,0.0,18.0,0.0,0.04,3.0,0.0,3.0,0.0
1.0,1.0,32.0,1.0,6.0,8.0,0.0,3.0,3.0
0.0,0.0,26.04,0.0,0.0,0.18,2.0,1.0,0.0
1.0,1.0,55.08,1.0,2.16,1.0,0.0,1.18,1.0
1.0,1.0,49.0,1.0,3.0,0.0,1.0,1.0,1.0
0.0,1.0,19.0,0.2,6.0,1.0,1.0,3.0,2.0
0.0088,1.0,49.0,1.0,3.0,0.0,1.0,2.0,2.0
0.0,0.0,38.0,1.0,3.14,6.0,1.0,4.01,1.0
0.0,1.13,38.0,1.0,4.0,1.0,2.0,4.0,1.0
1.0,0.0,29.0,1.06,3.0,1.12,0.0,2.08,1.0
1.0,1.0,38.0,1.0,2.18,9.0,0.0,2.09,3.0
1.0,1.0,38.0,1.07,1.0,9.0,0.0,1.0,1.0
1.0,1.0,75.0,1.0,8.0,1.0,1.0,3.0,2.0
0.0,1.0,69.0,1.0,3.0,0.0,2.0,2.19,2.0
1.0,1.0,39.01,0.0,0.16,1.0,0.0,4.0,0.0
0.05838,1.0,82.0,0.06,0.02,3.12,2.0,4.12,1.0
0.0,0.0,28.0,0.0,6.0,9.0,0.0,3.0,0.0
0.0,1.0,62.0,1.0,6.0,1.0,0.0,3.1,1.0
1.04877,1.0,41.0,1.05,6.0,1.0,1.0,4.0,1.0
0.0,1.0,59.0,1.0,0.05,9.0,1.06,4.0,1.0
0.0,1.0,57.0,0.17,0.0,3.0,0.0,1.0,1.0
0.0,1.0,63.0,1.0,3.0,1.0,1.0,3.0,2.0
0.0,1.0,56.12,1.19,3.0,1.0,2.0,2.01,2.0
1.0,1.0,52.0,1.0,5.0,1.0,0.0,3.0,2.0
1.0,0.16,28.0,0.0,4.0,0.0,0.0,4.0,0.0
0.13947,1.0,38.0,0.0,3.0,1.0,0.0,2.12,2.0
1.0,0.0,20.0,1.0,1.0,1.0,0.0,5.0,0.0
1.0,0.0,23.0,0.0,1.0,0.0,0.0,4.0,0.0
0.0,1.16,56.0,1.0,6.0,0.0,2.0,2.0,2.0
1.0,1.0,55.0,1.0,3.0,8.0,2.0,3.0,2.0
0.0,0.0,52.09,0.0,3.18,1.0,2.0,6.0,2.0
0.0,1.0,38.0,1.0,6.0,1.2,1.01,1.13,1.0
0.0,0.0,37.01,1.0,0.0,2.0,0.0,4.0,0.0
0.0,1.0,57.0,1.0,8.0,1.0,2.0,3.0,2.0
0.0,0.0,85.0,1.0,0.03,1.15,0.1,2.0,0.0
0.0,1.0,30.01,1.0,5.0,1.11,0.0,1.0,3.0
0.0,0.0,28.0,0.04,0.0,0.0,0.0,4.06,0.0
0.0,1.0,23.01,0.0,0.16,1.0,0.0,3.0,0.0
1.0,1.0,30.0,0.0,6.15,7.0,0.03,3.0,2.0
0.01863,1.07,43.0,1.0,3.0,0.0,2.0,3.0,2.0
0.0,0.01,21.0,1.0,4.0,2.07,0.0,3.0,0.0
0.0,1.0,26.0,0.0,0.0,1.0,0.0,2.0,0.0
1.0,1.15,51.0,1.0,3.0,3.0,2.15,2.0,2.0
0.0,1.08,43.0,0.0,5.0,0.0,0.0,4.17,0.0
1.0,0.0,39.0,0.0,0.0,0.0,0.1,1.0,0.0
1.0,1.0,84.19,0.0,3.0,1.0,0.0,2.0,3.0
0.0,0.0,58.0,1.01,3.0,1.13,0.0,3.18,1.0
1.0,0.2,38.0,0.18,0.0,0.0,0.0,3.0,0.0
1.0,1.0,61.03,0.0,0.0,1.0,0.0,4.0,2.0
0.04721,0.0,45.0,1.19,0.0,0.0,0.0,3.0,0.0
1.0,1.01,69.17,1.0,8.0,9.0,0.0,9.0,3.0
0.14491,0.2,30.0,0.0,0.03,0.0,0.0,3.0,0.0
0.0,0.0,58.0,1.0,0.13,9.0,2.0,3.01,2.0
1.0,0.0,45.0,1.0,1.17,14.0,2.0,7.0,3.0
0.07895,0.02,18.0,1.0,7.0,2.0,2.0,2.16,0.0
1.0,1.0,48.0,1.08,4.08,0.0,2.0,2.0,2.0
1.0,0.0,29.08,1.0,3.0,1.0,0.0,3.0,3.0
1.0,1.01,29.0,1.0,4.16,5.0,1.14,1.0,1.0
0.0,1.0,38.0,0.0,2.0,7.0,2.2,2.0,2.0
0.0,1.0,58.0,1.0,0.0,1.12,0.0,2.0,1.0
0.18378,0.0,62.0,1.0,6.0,0.0,0.08,4.0,2.0
0.0,1.0,53.0,1.17,4.0,1.0,2.0,1.0,2.0
0.0,0.0,25.06,1.0,3.0,1.0,0.0,1.12,1.0
0.16843,1.0,25.08,1.04,4.1,8.06,0.04,1.0,0.0
0.0,1.0,29.0,1.0,2.0,3.0,1.11,2.02,2.0
1.0,0.0,32.0,0.0,6.0,5.1,0.0,1.2,3.0
0.0,0.0,31.0,1.0,0.0,1.0,0.0,2.18,0.0
0.0,1.0,57.07,1.0,3.0,1.0,2.0,2.0,2.0
1.04562,0.0,18.17,1.0,4.0,1.0,0.0,3.0,0.0
0.0,1.0,37.0,0.0,3.0,1.0,0.0,4.0,1.0
0.18316,0.0,20.0,1.0,0.0,1.0,0.0,2.19,0.0
1.0,1.0,51.0,1.04,0.0,1.12,1.0,8.0,2.0
1.0,1.0,35.0,1.0,1.0,1.0,0.0,2.0,2.0
0.0,1.0,57.0,1.0,3.0,7.0,0.0,7.03,1.0
0.0,1.0,81.0,0.04,3.0,4.0,2.0,3.0,2.0
0.0,1.0,43.1,0.0,1.0,9.0,1.0,5.16,3.0
0.0,1.0,38.0,1.1,4.0,0.0,0.0,2.0,3.0
0.0,1.0,33.0,1.0,6.16,0.0,0.0,5.0,3.0
1.19679,1.0,43.0,1.0,4.0,0.0,0.0,4.0,3.0
1.0,0.0,27.0,1.0,3.0,3.0,0.0,6.0,0.0
1.0,0.0,38.0,0.0,1.0,6.0,0.0,3.0,3.0
0.04068,1.0,31.0,1.0,5.0,8.0,0.0,2.0,3.0
1.09783,1.0,38.0,1.0,8.0,0.0,0.0,2.11,1.0
1.0,1.0,49.02,1.0,3.0,1.0,0.17,1.0,3.0
0.0,0.0,28.08,0.07,0.0,1.07,0.1,3.0,0.0
1.0,0.0,79.0,0.0,0.0,1.0,0.0,4.06,0.0
0.05026,1.0,25.02,1.0,4.12,0.0,0.0,1.0,1.0
1.0,1.0,63.0,1.0,3.0,0.0,0.0,2.0,1.0
0.0,1.0,30.0,0.0,6.03,1.14,1.0,4.0,0.0
0.0,0.0,59.0,1.08,3.0,0.0,2.1,5.0,2.0
1.0,1.0,75.0,1.0,0.01,8.0,2.0,2.0,1.0
1.05734,1.0,38.0,1.0,3.0,5.0,0.1,3.0,3.0
0.0,1.0,53.0,0.0,3.0,0.15,0.0,4.0,2.0
0.0,0.0,49.0,1.0,6.0,8.06,1.0,2.0,3.0
0.1387,1.0,39.0,1.0,6.14,0.0,2.0,4.0,1.0
1.0,1.0,32.13,1.0,8.01,1.0,0.0,4.0,1.0
1.15527,1.0,51.0,1.19,3.0,0.04,0.0,2.0,2.0
0.10941,1.0,32.0,1.0,4.06,9.0,0.12,1.08,3.0
0.0,1.01,50.0,0.0,4.0,1.11,1.04,4.14,3.0
1.0,1.0,46.18,1.0,4.0,2.0,1.0,2.01,2.0
1.0,1.0,53.0,1.11,3.19,0.0,0.0,2.0,2.0
0.0,1.0,26.0,0.13,4.0,1.0,0.0,3.03,0.0
0.0,1.02,41.0,1.02,3.11,1.0,0.0,1.0,3.0
0.0,1.0,53.0,0.18,2.0,9.0,1.0,1.0,3.0
1.15496,1.0,46.0,1.0,3.0,1.0,2.0,4.02,2.0
0.0,1.0,68.0,1.13,3.0,0.0,2.0,3.0,2.0
1.0,1.0,33.0,0.0,3.0,0.0,0.1,2.0,0.0
0.0,1.0,37.0,1.06,0.0,14.0,0.0,6.0,0.0
1.0,0.0,43.0,1.0,3.0,8.0,2.17,1.0,3.0
0.01092,0.0,19.0,1.0,0.0,2.14,0.0,4.1,0.0
0.0,1.14,28.0,1.0,0.0,1.06,0.0,6.0,0.0
0.0,0.0,41.0,0.0,3.0,0.0,0.0,1.0,3.0
0.0,1.0,32.0,1.0,4.0,1.0,0.0,5.0,0.0
0.0,0.0,48.08,0.0,5.0,4.15,0.0,4.06,0.0
0.0,1.0,89.0,0.0,3.0,8.0,2.0,1.0,3.0
1.0,0.0,58.0,1.0,3.2,1.06,2.0,1.06,1.0
1.0893,0.0,18.0,0.13,4.0,6.04,0.0,1.0,0.0
0.15203,1.0,49.0,1.0,5.0,0.0,2.06,4.0,1.0
0.0,0.0,23.0,1.0,0.08,6.0,0.17,4.0,0.0
0.112,1.0,49.2,1.0,0.05,2.0,1.0,2.0,2.0
0.0,1.0,51.0,1.0,3.07,4.16,2.0,4.0,2.0
0.0,0.0,48.02,1.0,3.09,1.0,2.03,5.18,1.0
0.00602,1.0,37.0,0.0,6.0,5.0,2.0,1.0,3.0
0.13137,1.12,43.0,1.0,4.0,1.0,0.0,6.0,0.0
0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,3.0
1.0,1.0,59.0,0.0,3.0,1.0,0.0,4.0,1.0
0.0,1.0,59.06,1.0,4.1,0.0,0.0,4.0,1.0
0.0,1.0,84.0,1.0,3.0,1.0,2.12,3.0,2.0
1.0,0.0,46.0,1.0,3.0,0.0,0.0,2.0,1.0
1.0,1.0,40.0,1.0,0.0,0.0,0.0,1.0,3.0
0.00047,0.0,22.0,0.0,0.0,5.0,0.07,1.1,0.0
1.0,1.0,41.0,1.0,3.16,0.02,0.0,2.0,3.0
1.0,1.0,63.0,1.0,0.0,1.04,2.0,4.0,2.0
0.0,1.0,70.0,1.09,1.11,9.0,0.0,2.0,1.0
