Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1.0,1.0,31.01,1.0,2.0,0.11,0.11,1.0,1.0,3.0
0.0,1.0,26.0,0.0,8.0,0.2,0.0,2.07,1.15,1.0
1.0,0.0,43.18,1.0,4.19,1.11,0.0,4.0,0.0,3.0
0.1169,0.0,59.0,1.0,0.0,3.0,2.0,2.0,0.09,3.0
0.0,0.15,40.0,1.0,0.0,0.0,0.0,1.0,5.17,0.0
0.03913,1.0,29.0,0.0,3.0,0.0,1.03,2.0,0.0,3.0
1.0,1.0,27.01,1.0,3.0,8.0,2.0,2.0,1.0,2.0
1.19033,1.08,57.0,1.0,6.0,9.01,1.0,1.0,0.0,3.0
0.17726,0.0,25.0,1.0,0.0,1.16,0.0,2.07,1.0,0.0
1.14813,1.0,50.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0
1.0,0.0,49.17,0.0,4.0,0.0,2.0,3.0,1.0,2.0
0.0,1.0,42.05,0.0,4.0,0.08,0.0,3.16,1.0,3.0
1.0,0.0,45.0,1.05,3.0,1.0,1.0,4.17,1.0,2.0
0.0,1.0,21.0,0.0,7.0,6.19,0.0,6.0,5.0,0.0
0.0,1.0,29.0,0.08,3.0,8.0,0.0,2.0,1.0,3.0
1.0,0.0,50.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,53.0,0.02,2.0,1.0,1.0,1.0,5.0,1.0
0.14954,0.03,31.0,1.0,4.0,6.0,2.17,5.0,0.11,3.0
0.0,1.0,65.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0
0.0,0.0,47.0,1.0,7.0,4.04,0.0,3.13,1.0,3.0
1.0,1.0,45.0,1.2,7.0,1.0,0.0,1.0,1.0,3.0
1.0,0.07,57.0,1.17,4.0,7.0,2.0,2.0,1.0,2.0
0.0906,1.0,41.0,0.0,6.0,1.0,0.0,5.0,1.0,3.0
0.0,1.11,25.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0
0.04159,0.0,20.17,0.0,1.06,8.0,0.0,3.1,1.0,0.0
1.0,1.0,45.0,1.0,3.0,1.0,0.0,8.0,3.0,1.0
1.0981,1.0,66.0,1.08,1.15,1.1,0.0,4.0,1.08,1.0
0.0,1.0,20.0,1.0,8.0,4.0,0.11,5.0,0.01,0.0
1.0,1.0,19.08,1.0,3.0,8.0,2.0,2.1,1.0,2.0
0.0,1.16,41.11,0.08,0.0,0.05,0.0,4.0,0.0,0.0
0.0,0.0,31.14,1.0,3.02,1.0,1.0,4.0,3.0,2.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
0.0,1.0,60.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0
0.0,0.0,33.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0
0.10852,1.0,71.0,0.0,1.0,0.0,2.0,2.0,5.0,1.0
1.0,0.0,45.0,1.0,0.0,9.0,0.0,3.0,0.0,1.0
1.0,0.0,51.07,1.0,2.0,7.0,2.0,5.01,4.0,2.0
1.0,1.0,49.0,1.0,3.0,1.08,2.13,2.0,1.2,1.0
1.0,1.0,59.0,0.0,8.0,0.0,2.0,2.0,1.0,2.0
0.0,1.0,50.0,1.06,1.0,0.0,0.0,2.0,1.0,3.0
1.0,1.0,30.0,0.1,0.0,12.0,0.03,1.0,1.03,0.0
0.0,1.02,27.0,1.0,8.0,12.09,2.0,2.03,1.0,1.0
1.0,0.0,66.0,1.04,8.0,2.0,0.07,2.0,4.0,2.0
0.0,1.0,38.04,1.0,2.0,8.0,1.0,3.0,0.0,1.0
0.0,1.0,41.17,0.0,3.14,6.0,0.0,1.0,1.0,3.0
1.0,1.12,59.0,1.0,8.16,0.0,0.0,2.0,1.17,1.0
0.0,1.0,35.0,1.0,0.0,9.0,2.0,3.0,1.0,2.0
0.0,0.0,58.0,1.18,3.04,0.07,0.0,2.0,1.0,2.0
1.0,1.0,25.0,1.0,3.16,1.0,0.0,3.0,0.0,3.0
0.0,1.0,33.0,0.06,1.0,9.0,0.0,2.11,1.01,3.0
0.0,0.0,75.0,1.0,4.15,0.0,0.0,2.0,0.0,3.0
0.0,1.0,37.0,0.02,3.0,0.0,1.0,1.0,1.0,2.0
1.0,0.0,43.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0
1.0,1.0,27.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
0.0,1.15,69.0,0.0,8.18,1.0,0.0,2.0,1.0,1.0
0.0,1.19,72.0,1.0,0.06,3.0,1.0,2.0,1.0,1.0
1.0,0.0,58.0,1.06,3.0,0.0,2.0,2.0,6.0,1.0
1.11418,1.0,59.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0
1.0,1.19,70.0,1.18,3.17,1.0,0.0,1.0,1.0,2.0
0.0,1.18,59.0,1.0,3.0,1.0,2.16,2.0,1.0,1.0
1.0,1.0,60.0,0.0,6.0,1.01,2.0,1.0,1.0,1.0
0.0,0.0,21.01,0.0,1.0,2.0,0.0,3.0,0.0,0.0
0.0,1.08,29.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0
0.0,0.0,59.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0
1.0,1.0,70.03,1.0,3.0,1.0,2.0,2.0,1.0,2.0
0.0,0.12,35.0,1.0,3.08,1.0,2.0,3.0,1.0,1.0
0.0803,1.0,39.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0
0.03966,1.0,33.0,1.0,4.0,9.0,0.0,4.0,3.17,2.0
0.0,0.0,70.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0
1.0,1.0,59.0,1.0,4.0,1.09,0.0,1.0,0.0,3.0
0.0,1.04,56.12,1.0,8.0,1.0,0.0,2.0,1.0,2.0
1.10062,1.0,37.0,0.0,2.0,2.0,2.06,4.08,1.14,3.0
1.06804,1.0,35.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0
0.1952,0.1,19.05,0.0,8.0,2.0,0.0,2.18,0.0,0.0
0.0,0.0,38.09,0.0,3.0,4.0,2.0,4.0,1.0,2.0
0.0,1.0,36.1,1.0,3.0,1.0,2.0,1.19,1.09,1.0
1.0,1.0,38.06,1.0,0.0,1.0,1.0,4.0,5.0,2.0
0.0,1.0,51.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0
0.0,1.0,46.0,1.0,0.01,8.1,0.19,4.18,0.0,1.0
1.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.2,61.0,1.0,4.0,0.0,2.15,4.0,1.0,2.0
0.0,1.0,42.0,1.0,3.14,1.0,0.0,2.0,1.0,1.0
1.0,0.0,36.0,1.18,1.0,4.0,0.0,6.07,1.11,1.0
0.0,1.0,40.0,0.0,3.0,6.0,2.12,3.0,2.0,1.0
1.0,1.04,43.0,1.07,1.0,0.15,2.0,3.0,1.0,1.0
1.06302,0.0,39.17,1.0,6.0,7.0,0.0,1.0,1.0,3.0
1.0,1.0,27.14,1.17,6.06,1.0,0.11,2.16,1.0,1.0
0.0,1.0,33.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0
1.0,1.0,33.0,0.0,5.0,6.0,0.0,1.0,1.1,0.0
1.0,0.0,52.0,0.0,8.0,0.0,0.0,4.0,1.0,1.0
0.0,1.0,48.0,0.0,6.0,0.0,0.0,3.09,3.0,1.0
1.0,0.0,25.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,74.02,0.0,0.0,0.0,2.0,1.0,3.0,1.0
0.0,1.0,61.0,1.0,6.0,8.01,2.02,3.0,5.04,1.0
1.0,1.0,26.13,0.0,4.19,7.0,0.0,2.0,1.0,3.0
1.05363,1.14,68.0,1.07,3.04,1.0,0.0,4.11,1.0,3.0
1.0,1.0,61.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0
0.0,1.0,28.0,1.0,3.0,0.17,2.14,2.0,1.0,2.0
0.1727,0.0,31.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
0.0,1.0,49.08,1.0,3.0,7.0,0.0,1.0,1.0,3.0
0.0,1.0,31.0,0.0,6.09,0.0,0.0,9.0,0.0,3.0
1.0,0.0,42.0,0.0,4.0,1.0,2.0,2.0,0.08,3.0
1.0,1.11,38.0,1.0,0.1,1.0,0.13,1.14,1.0,1.0
0.0,0.0,33.0,0.0,8.0,2.0,0.0,2.1,1.0,0.0
0.0,0.0,51.0,1.0,6.0,2.05,0.12,3.0,1.0,3.0
0.0,1.04,43.0,1.0,7.06,7.0,2.0,2.07,0.0,3.0
0.0,1.18,39.13,1.19,0.0,0.0,0.0,1.0,5.0,1.0
1.0,1.0,29.0,1.03,0.0,1.0,0.0,4.0,1.0,3.0
0.0,1.0,40.0,1.19,3.14,0.0,0.0,1.0,1.0,1.0
0.0,1.0,63.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0
1.0,1.18,82.0,0.0,3.0,1.0,1.13,1.0,3.18,3.0
1.0,1.0,45.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0
1.0,0.01,66.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0
0.06773,1.0,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0
0.0,1.0,28.0,0.0,5.0,8.0,0.0,1.0,1.0,3.0
1.0,1.0,38.0,0.0,6.0,3.07,0.12,2.0,1.0,2.0
1.0,0.0,18.02,0.0,0.0,2.0,0.0,5.0,5.0,0.0
0.01814,0.06,50.0,1.14,0.0,0.0,0.05,2.0,1.03,0.0
0.0,0.11,39.0,1.0,3.0,0.0,1.0,2.0,1.18,1.0
1.0,0.15,42.06,0.0,3.0,9.0,2.0,2.03,1.0,2.0
0.0,1.0,26.04,1.01,3.12,0.0,0.0,2.0,1.0,2.0
0.0,1.0,45.0,1.0,1.09,6.0,2.11,7.0,3.0,3.0
0.0,1.0,51.0,1.0,8.04,0.0,0.0,2.0,4.0,2.0
0.0,1.0,33.0,0.1,4.0,0.0,0.0,5.0,1.0,0.0
0.0,0.0,28.0,1.05,0.19,0.0,0.0,8.0,1.0,0.0
0.0,1.0,42.0,1.13,1.0,0.0,0.0,1.0,1.0,3.0
0.0,1.13,36.0,0.0,8.0,1.17,1.14,5.0,1.09,2.0
1.04081,1.0,61.19,0.0,3.15,1.0,0.0,4.0,3.0,1.0
0.0,0.0,30.0,0.0,0.0,0.0,0.13,2.0,1.19,0.0
1.0,1.0,41.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
0.18847,1.07,71.1,1.0,0.12,1.0,0.0,4.0,5.0,2.0
0.0,0.0,55.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0
0.10922,0.03,50.0,1.0,6.0,0.0,0.0,3.0,1.0,3.0
0.06421,1.0,35.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0
0.0,1.0,25.0,0.0,5.0,1.0,2.0,2.05,0.0,3.0
1.0,1.0,37.0,0.0,8.0,1.11,0.0,4.0,1.0,2.0
0.18839,1.13,56.01,1.14,3.0,8.0,2.0,1.0,0.13,1.0
1.0,1.15,25.0,1.0,1.0,2.0,1.0,2.16,1.0,1.0
1.0,1.0,46.0,1.0,3.09,1.0,1.0,2.04,1.0,2.0
0.0,1.0,29.16,1.0,3.0,1.0,2.03,1.0,0.0,3.0
0.0,0.0,43.0,0.15,3.0,0.0,2.0,4.18,1.0,1.0
1.00375,1.0,52.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
1.0,1.0,18.17,0.09,6.0,9.12,0.0,4.06,1.0,0.0
1.0,0.0,22.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
0.0,0.18,50.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0
0.0,1.0,51.0,1.0,2.0,9.0,0.12,3.0,0.14,3.0
1.0,0.0,47.12,0.02,3.0,0.0,2.0,1.0,1.0,2.0
1.0465,0.0,21.11,0.0,0.0,0.0,0.0,3.0,4.0,0.0
0.0,1.0,32.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
0.0,0.0,30.0,1.0,8.0,2.0,0.0,2.0,0.0,2.0
0.0,0.0,36.02,0.05,4.0,1.0,0.0,4.0,1.0,0.0
1.0,1.0,39.07,1.0,3.0,5.0,0.0,2.0,1.11,3.0
0.0,0.01,27.0,1.07,0.0,0.0,0.0,3.07,3.08,0.0
0.19952,1.0,43.18,1.0,3.0,6.07,0.0,2.0,1.1,3.0
0.0,1.0,28.0,0.13,1.0,3.0,1.0,1.0,0.0,0.0
1.0,0.0,48.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0
0.0,0.16,87.0,0.0,0.0,0.0,0.0,6.15,1.11,0.0
1.0,1.0,71.0,1.0,0.0,0.0,0.0,2.16,1.0,0.0
1.0,0.0,35.0,0.0,1.0,0.05,0.0,1.0,1.0,0.0
0.0,1.0,71.0,1.0,8.0,9.0,0.0,2.0,1.0,3.0
0.00684,1.0,61.0,0.0,3.0,1.11,0.03,4.0,1.0,2.0
0.0,1.0,41.0,0.0,1.0,8.0,0.04,2.0,1.0,3.0
0.01955,0.0,52.0,1.0,6.12,0.0,1.0,3.0,1.0,3.0
0.0,0.0,62.12,1.0,3.0,2.0,0.0,4.0,1.0,2.0
1.0,1.0,25.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0
1.0,1.0,36.0,1.0,1.0,0.08,0.0,1.0,0.0,3.0
0.0,0.0,39.01,0.0,0.0,5.0,0.0,1.11,1.0,3.0
0.14666,0.0,25.0,1.13,0.0,0.0,0.0,3.09,1.1,0.0
1.0,0.0,42.0,1.0,6.0,1.0,1.0,2.08,1.17,1.0
1.08965,1.0,33.0,1.0,6.0,1.0,2.0,2.0,5.0,1.0
0.07622,0.11,53.0,1.1,3.11,1.11,0.0,4.0,1.08,2.0
1.07422,0.0,21.19,0.0,6.0,9.0,0.0,3.0,1.0,0.0
0.0,0.09,30.0,0.0,4.0,0.11,0.0,2.0,3.0,0.0
1.0,1.19,32.0,1.0,2.0,1.0,0.15,2.02,1.19,3.0
1.0,1.0,33.08,1.0,3.0,1.0,2.0,4.0,1.01,2.0
1.0,1.0,47.18,0.0,7.0,1.0,2.05,4.0,1.0,3.0
1.0,1.0,42.12,0.0,6.01,12.0,0.0,1.0,1.0,3.0
1.0,1.12,61.0,1.0,2.0,9.0,2.0,1.0,1.05,2.0
0.0,0.08,23.0,1.0,0.0,8.0,0.17,3.0,2.0,0.0
1.0,1.17,25.18,1.0,1.0,2.05,0.0,2.0,3.0,3.0
0.0,1.0,33.0,0.0,3.0,0.0,2.17,2.0,1.0,3.0
0.0,1.0,47.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0
0.0,1.01,27.0,0.0,6.0,7.08,0.0,3.0,3.18,0.0
1.0,1.0,70.0,1.0,1.01,9.0,0.0,1.0,1.12,3.0
1.10608,1.0,22.0,1.12,3.0,1.0,2.0,4.0,1.0,1.0
0.0,1.0,82.0,0.19,6.0,0.0,0.05,4.0,1.0,1.0
1.08546,1.0,59.14,1.0,3.0,2.0,1.0,2.05,1.0,2.0
1.08892,1.0,58.0,1.19,8.0,0.0,0.0,2.0,1.17,1.0
0.0,0.09,32.0,0.0,0.09,0.0,0.0,4.0,1.19,0.0
1.0,0.0,61.0,1.13,4.0,8.0,2.0,2.0,1.0,2.0
0.03138,1.0,50.0,1.1,2.0,9.0,1.0,3.0,1.01,3.0
0.0,1.0,49.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0
1.0,1.0,33.0,1.0,6.0,4.0,1.0,3.0,1.0,1.0
0.0,0.0,23.0,0.0,0.0,1.04,0.0,5.0,1.0,0.0
0.0,1.0,67.0,1.0,0.0,9.0,0.0,5.0,5.0,0.0
1.0,0.0,36.0,1.11,3.0,0.0,2.08,3.0,1.0,1.0
0.0,0.0,39.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
1.0,0.0,58.0,0.0,7.0,0.0,1.15,3.0,1.0,0.0
0.0,0.11,27.0,0.14,0.0,8.0,0.0,5.0,3.0,0.0
1.0,1.0,66.0,1.0,1.0,1.03,2.0,2.07,0.0,1.0
0.0,0.11,31.01,0.0,0.0,10.11,0.0,4.0,1.0,0.0
0.0,1.0,77.19,1.0,2.0,0.0,0.0,2.0,0.0,3.0
0.0,1.0,67.07,1.0,6.0,8.0,2.0,1.0,5.0,1.0
1.0,1.0,77.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0
0.0,0.0,38.0,0.18,4.0,0.0,2.0,2.0,1.0,1.0
1.10621,1.0,33.0,1.0,3.0,1.0,2.0,6.08,1.0,2.0
1.1544,0.0,83.0,1.0,3.0,10.0,0.0,2.0,1.0,1.0
1.0,0.0,25.0,1.05,6.0,1.0,0.0,4.0,1.0,0.0
1.1448,0.0,22.0,1.11,0.0,1.0,0.0,1.0,3.0,0.0
1.0,1.08,45.17,1.19,1.0,1.0,0.0,2.14,1.0,3.0
0.0,0.0,33.03,1.0,0.0,1.08,0.18,4.0,1.0,0.0
0.0,1.0,26.02,0.0,2.0,0.0,0.0,4.0,1.0,0.0
0.0,1.0,55.0,0.0,0.0,0.0,0.0,2.14,1.05,2.0
1.0,0.0,66.14,1.0,8.0,1.0,0.12,3.0,1.0,1.0
0.0,1.0,29.0,0.19,1.0,0.0,0.0,3.16,1.0,3.0
1.0,1.0,26.19,1.08,4.1,1.0,2.08,5.0,1.0,1.0
1.05828,1.06,50.0,0.0,1.0,0.15,0.0,5.0,1.0,1.0
0.0,1.0,48.0,0.0,2.0,1.0,0.1,3.0,1.0,1.0
1.0,0.19,22.0,0.17,0.09,5.0,0.0,4.0,1.0,0.0
0.0,1.0,28.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0
0.0,1.15,48.07,1.0,1.0,1.0,1.03,2.0,1.0,1.0
0.09068,1.0,51.0,0.0,2.0,1.0,1.0,5.0,1.13,2.0
0.0,1.0,33.0,1.0,6.0,0.0,0.16,2.07,1.0,3.0
1.0,1.0,45.0,1.0,5.01,1.0,0.12,2.0,1.0,1.0
1.08429,1.0,42.0,1.0,3.07,1.0,2.0,3.0,1.0,2.0
0.0,1.0,22.0,0.18,7.11,0.0,0.05,5.0,1.0,0.0
0.0,1.0,70.0,1.0,3.17,1.0,0.0,3.0,1.0,1.0
0.0,1.15,43.07,1.0,4.0,4.0,0.0,1.0,3.0,3.0
1.0,0.0,65.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0
0.0,0.0,30.18,0.0,1.0,7.0,0.0,2.02,0.02,0.0
0.00469,0.18,52.11,0.03,3.0,0.19,0.0,3.2,1.0,1.0
0.0,1.0,58.0,1.0,3.0,1.0,1.01,6.02,1.0,3.0
0.06971,0.09,33.0,1.1,3.0,1.0,2.06,1.0,1.0,1.0
0.0,0.0,60.0,0.0,1.0,0.0,2.19,1.0,1.02,0.0
1.0,0.0,32.0,1.03,0.0,1.0,0.0,3.0,5.0,0.0
0.0,1.0,57.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
1.0,0.16,27.08,0.0,8.0,0.0,0.0,1.16,5.0,0.0
1.0,1.0,45.0,1.0,0.0,2.02,1.0,3.0,1.0,1.0
0.18856,1.0,46.0,1.0,3.0,1.0,2.0,2.0,1.03,2.0
0.0,0.07,27.0,0.0,5.0,10.0,0.0,5.14,1.0,0.0
0.0,1.0,50.1,1.0,3.01,1.0,0.05,3.11,3.0,1.0
0.0,1.0,47.08,0.0,3.0,9.0,0.1,3.0,3.08,3.0
1.15764,1.0,31.0,0.0,8.0,4.12,2.0,2.0,1.0,1.0
1.0,0.0,37.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0
1.0,0.0,45.0,1.0,3.0,0.0,1.0,2.0,5.0,2.0
1.0,1.0,33.0,1.0,0.13,0.0,0.0,3.0,2.0,0.0
0.0,0.0,47.0,0.06,0.0,6.0,0.0,1.02,1.03,0.0
0.0,1.0,40.0,0.14,3.0,4.0,1.0,1.0,1.0,2.0
1.0,1.0,47.0,1.17,3.0,1.0,0.0,4.0,3.0,1.0
1.0,0.18,32.0,0.0,6.0,1.04,0.0,3.14,1.0,0.0
0.0,0.0,22.0,1.0,1.0,0.18,0.0,1.0,1.0,0.0
0.0,0.0,42.0,0.0,6.0,6.0,0.0,3.03,1.0,3.0
1.0,0.0,27.0,0.02,0.0,1.0,0.0,6.0,1.07,0.0
0.10363,0.0,27.0,0.06,7.0,4.0,0.0,1.0,1.0,0.0
0.04192,0.0,21.0,1.04,3.0,9.0,0.11,2.0,1.0,1.0
0.0,1.0,45.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0
0.0,1.05,35.0,1.0,0.11,7.18,0.0,4.0,1.13,3.0
1.0,0.0,43.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0
1.0,0.0,88.0,1.0,7.0,0.0,1.18,2.0,1.0,1.0
0.0,0.0,86.0,1.0,2.18,9.17,0.01,2.04,3.0,1.0
0.0,0.0,47.0,1.0,0.0,14.0,0.1,5.0,0.0,0.0
0.0,1.0,28.0,1.0,2.0,4.0,2.08,2.0,1.0,1.0
1.01522,0.0,56.0,1.0,5.0,1.0,0.0,3.0,1.06,3.0
0.0,1.0,20.0,0.0,4.0,0.0,2.0,3.0,5.2,2.0
1.0,1.0,50.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0
1.0,1.0,26.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
0.0,1.0,35.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0
1.0,0.0,28.1,0.0,8.0,11.19,0.16,3.0,3.05,0.0
0.0,1.0,73.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0
0.0,1.0,36.0,1.0,3.03,6.0,0.0,2.0,1.0,3.0
1.0,0.0,73.0,0.0,1.04,9.0,0.0,5.0,3.0,3.0
1.0,0.0,47.0,0.0,3.0,0.0,0.0,4.14,1.0,2.0
0.0,1.0,29.0,0.0,6.0,5.0,2.0,2.0,1.05,3.0
1.0,1.0,47.0,1.0,4.0,0.06,0.0,2.0,3.0,2.0
0.1612,1.0,36.0,0.03,3.0,0.0,0.13,2.0,1.0,1.0
1.0,1.15,41.0,0.11,1.0,1.0,0.0,2.0,1.0,2.0
1.08186,0.0,20.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,56.0,1.0,8.01,10.0,2.0,3.0,1.0,2.0
1.0,0.0,71.0,0.0,6.18,6.14,2.0,2.0,1.0,1.0
1.0,0.0,42.0,1.0,6.0,0.0,0.0,5.0,1.0,3.0
0.0,1.14,56.01,1.18,2.02,1.08,0.17,1.0,1.0,1.0
0.0,0.1,19.0,0.0,1.15,8.0,0.0,4.19,1.0,0.0
0.0,1.0,51.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
1.0,0.0,39.0,1.01,4.0,1.0,1.0,2.0,1.0,3.0
1.0,0.0,36.0,1.06,5.0,1.0,0.0,1.04,2.07,1.0
0.0,0.0,32.09,1.0,0.0,0.0,0.0,5.0,0.0,0.0
1.0,0.04,55.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0
0.0,1.04,35.0,1.1,1.0,1.0,0.0,7.0,1.0,3.0
1.10268,1.0,76.0,1.0,3.02,0.0,2.0,3.0,1.04,3.0
1.0,1.0,32.0,0.11,8.0,8.0,2.08,6.0,1.0,0.0
0.00058,0.0,51.0,0.03,8.0,1.0,0.2,1.0,1.0,1.0
1.0,1.0,79.0,1.0,2.0,6.0,2.06,2.0,6.0,1.0
1.0,0.0,89.0,1.18,6.0,7.0,0.0,2.0,1.0,3.0
0.0,0.0,35.0,0.0,5.01,8.0,1.0,5.0,3.0,3.0
1.0,1.14,51.04,1.02,3.0,1.0,2.0,2.0,1.0,1.0
0.0,0.0,35.0,1.0,6.07,2.0,0.0,5.0,5.0,1.0
0.0,1.0,43.06,1.0,1.0,0.08,2.0,8.0,3.0,3.0
0.15896,0.0,32.0,0.0,6.01,0.0,0.0,7.0,3.0,0.0
0.04386,1.0,62.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0
0.0,1.0,43.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
0.0,1.0,58.19,1.0,2.0,1.09,2.0,2.09,1.0,1.0
0.0,1.0,86.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0
1.0,0.01,28.0,0.0,1.0,9.0,0.05,2.0,1.0,3.0
0.0,1.0,27.0,1.0,7.0,0.0,2.0,2.0,5.0,2.0
1.0,1.12,31.07,1.0,3.07,8.02,2.0,1.0,1.0,2.0
0.0,1.0,35.15,0.0,1.0,1.0,0.17,1.0,1.0,3.0
0.0,0.08,30.0,0.01,0.0,7.0,0.0,3.09,1.0,0.0
1.04484,1.0,56.0,1.0,3.0,0.0,2.04,1.07,3.09,1.0
1.01311,1.0,45.0,1.0,3.18,9.0,2.12,5.0,1.0,1.0
1.0,1.0,63.0,1.0,4.1,1.0,2.0,3.0,3.0,2.0
0.0,1.0,41.0,0.15,3.02,0.0,1.0,4.08,0.03,2.0
0.11642,0.0,29.0,0.0,8.0,1.0,0.04,6.02,3.0,0.0
0.0,1.0,28.0,0.03,4.0,6.0,1.0,3.17,1.0,3.0
0.0,1.0,32.0,1.0,2.0,0.0,1.0,5.11,1.0,2.0
1.0,1.0,52.0,1.0,3.0,3.0,0.0,4.08,1.1,1.0
1.0,1.04,43.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0
0.0,1.0,49.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0
0.0,0.0,27.0,0.0,3.0,6.0,2.0,4.0,1.0,0.0
1.0,1.0,39.0,1.0,6.0,9.0,2.0,3.0,1.12,3.0
0.0,0.0,45.12,0.0,6.0,1.06,0.0,6.19,0.0,0.0
0.0127,0.1,84.0,1.18,6.0,1.0,2.0,1.0,1.09,1.0
1.0,0.0,18.0,1.19,1.0,0.0,0.0,5.0,1.17,0.0
0.0,1.0,68.0,0.0,6.0,1.19,0.08,1.0,1.15,3.0
0.05211,1.0,35.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0
0.0,0.0,25.0,0.07,2.0,0.0,0.0,3.0,1.0,0.0
1.0,0.0,84.1,0.0,4.01,0.0,0.0,4.0,3.0,3.0
0.0,0.0,39.0,0.0,0.0,0.04,2.0,3.0,3.0,0.0
0.0,0.0,25.0,1.0,1.0,2.0,0.19,6.0,1.0,3.0
1.0,0.0,37.0,1.0,6.0,1.11,0.0,3.0,4.0,2.0
0.0,1.0,68.0,0.0,6.0,6.15,0.0,1.0,3.0,3.0
1.09269,1.0,27.15,1.0,2.0,1.0,2.0,9.0,3.02,2.0
0.18323,1.0,56.0,1.0,3.0,1.1,2.0,4.0,1.0,2.0
0.0,0.0,18.1,0.0,6.0,1.0,0.0,4.0,1.0,0.0
1.0,1.01,18.07,0.0,4.0,9.0,0.0,1.16,1.0,0.0
0.0,0.0,27.0,0.13,4.0,0.0,0.0,2.0,1.0,0.0
0.0,1.0,37.0,0.0,0.0,0.0,2.03,1.0,0.0,3.0
0.09448,1.15,36.15,1.0,8.13,8.0,0.0,1.0,1.0,3.0
1.05222,0.0,56.0,1.0,3.0,8.02,0.0,1.0,3.0,3.0
0.0,1.0,63.07,1.0,0.0,0.0,2.0,2.0,1.0,2.0
1.0,0.0,41.0,0.0,0.0,1.0,0.12,5.0,1.0,0.0
0.0,0.0,37.0,1.0,3.0,0.0,0.06,3.0,1.0,1.0
1.0,1.17,51.13,1.0,3.0,0.17,0.0,2.0,1.0,1.0
0.0,1.0,53.15,1.0,8.0,0.0,2.17,2.0,0.0,1.0
0.0,1.0,43.07,1.0,2.0,6.0,0.0,2.0,1.0,1.0
0.09988,0.0,48.15,0.03,0.0,0.09,1.0,3.0,1.0,3.0
1.0,1.0,83.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0
